Timestamp,LUX,LDR,Vo,Vi,LED
1344128,64.9,734,3.6,2.5,128
1346672,63.5,731,3.6,2.5,128
1349224,64.0,732,3.6,2.5,128
1351788,65.4,735,3.6,2.5,128
1354328,64.9,734,3.6,2.5,128
1356872,63.5,731,3.6,2.5,128
1359428,64.5,733,3.6,2.5,128
1361988,65.4,735,3.6,2.5,128
1364528,64.9,734,3.6,2.5,128
1367072,63.5,731,3.6,2.5,128
1369624,64.0,732,3.6,2.5,128
1372180,65.4,735,3.6,2.5,128
1374732,65.4,735,3.6,2.5,128
1377264,64.0,732,3.6,2.5,128
1379828,64.5,733,3.6,2.5,128
1382376,65.9,736,3.6,2.5,128
1384928,64.9,734,3.6,2.5,128
1387464,63.5,731,3.6,2.5,128
1390028,64.5,733,3.6,2.5,128
1392568,65.9,736,3.6,2.5,128
1395128,64.9,734,3.6,2.5,128
1397664,63.5,731,3.6,2.5,128
1400228,64.5,733,3.6,2.5,128
1402776,65.9,736,3.6,2.5,128
1405328,64.9,734,3.6,2.5,128
1407864,64.0,732,3.6,2.5,128
1410428,64.5,733,3.6,2.5,128
1412980,65.4,735,3.6,2.5,128
1415528,64.9,734,3.6,2.5,128
1418064,64.0,732,3.6,2.5,128
