Timestamp,LUX,LDR,Vo,Vi,LED
1238236,22.9,581,2.8,1.0,50
1240696,22.6,579,2.8,1.0,50
1243160,22.6,579,2.8,1.0,50
1245628,22.9,581,2.8,1.0,50
1248084,23.0,582,2.8,1.0,50
1250556,22.9,581,2.8,1.0,50
1253012,22.5,578,2.8,1.0,50
1255488,22.7,580,2.8,1.0,50
1257956,22.9,581,2.8,1.0,50
1260412,23.0,582,2.8,1.0,50
1262888,22.7,580,2.8,1.0,50
1265336,22.5,578,2.8,1.0,50
1267812,22.9,581,2.8,1.0,50
1270276,23.0,582,2.8,1.0,50
1272732,23.2,583,2.8,1.0,50
1275208,22.7,580,2.8,1.0,50
1277664,22.6,579,2.8,1.0,50
1280144,22.7,580,2.8,1.0,50
1282604,23.0,582,2.8,1.0,50
1285064,22.9,581,2.8,1.0,50
1287536,22.7,580,2.8,1.0,50
1289984,22.6,579,2.8,1.0,50
1292460,22.9,581,2.8,1.0,50
1294924,23.0,582,2.8,1.0,50
1297388,23.0,582,2.8,1.0,50
1299856,22.6,579,2.8,1.0,50
1302328,22.7,580,2.8,1.0,50
1304788,22.9,581,2.8,1.0,50
1307252,23.0,582,2.8,1.0,50
1309716,22.9,581,2.8,1.0,50
1312176,22.6,579,2.8,1.0,50
1314640,22.9,581,2.8,1.0,50
1317116,23.0,582,2.8,1.0,50
1319580,23.0,582,2.8,1.0,50
1322044,22.9,581,2.8,1.0,50
1324500,22.5,578,2.8,1.0,50
1326968,22.9,581,2.8,1.0,50
1329436,23.0,582,2.8,1.0,50
1331900,23.2,583,2.8,1.0,50
1334368,22.7,580,2.8,1.0,50
1336832,22.6,579,2.8,1.0,50
1339296,22.9,581,2.8,1.0,50
1341764,23.0,582,2.8,1.0,50
1344220,23.0,582,2.8,1.0,50
1346696,22.7,580,2.8,1.0,50
1349160,22.7,580,2.8,1.0,50
1351616,22.9,581,2.8,1.0,50
1354084,23.2,583,2.8,1.0,50
1356548,23.0,582,2.8,1.0,50
1359024,22.7,580,2.8,1.0,50
1361488,22.7,580,2.8,1.0,50
1363944,22.9,581,2.8,1.0,50
1366412,23.0,582,2.8,1.0,50
1368876,23.0,582,2.8,1.0,50
1371336,22.6,579,2.8,1.0,50
1373804,22.9,581,2.8,1.0,50
1376276,23.0,582,2.8,1.0,50
1378740,23.2,583,2.8,1.0,50
1381200,22.9,581,2.8,1.0,50
1383660,22.5,578,2.8,1.0,50
1386132,22.9,581,2.8,1.0,50
1388596,23.0,582,2.8,1.0,50
1391060,23.0,582,2.8,1.0,50
1393520,22.9,581,2.8,1.0,50
1395992,22.6,579,2.8,1.0,50
1398460,22.9,581,2.8,1.0,50
1400924,23.0,582,2.8,1.0,50
1403388,23.0,582,2.8,1.0,50
1405848,22.7,580,2.8,1.0,50
1408320,22.7,580,2.8,1.0,50
1410776,22.9,581,2.8,1.0,50
1413244,23.2,583,2.8,1.0,50
1415716,23.0,582,2.8,1.0,50
1418168,22.6,579,2.8,1.0,50
