Timestamp,LED,Vi,Vo,LUX
2239508,0,0.00000,0.02444,0.00232
2247448,0,0.00000,0.02444,0.00232
2255400,0,0.00000,0.02444,0.00232
2263340,0,0.00000,0.02444,0.00232
2271284,0,0.00000,0.02444,0.00232
2279224,0,0.00000,0.02444,0.00232
2287168,0,0.00000,0.02444,0.00232
2295108,0,0.00000,0.02444,0.00232
2303052,0,0.00000,0.02444,0.00232
2310992,0,0.00000,0.02444,0.00232
2318936,0,0.00000,0.02444,0.00232
2326876,0,0.00000,0.02444,0.00232
2334820,0,0.00000,0.02444,0.00232
2342760,0,0.00000,0.02444,0.00232
2350704,0,0.00000,0.02444,0.00232
2358644,0,0.00000,0.02444,0.00232
2366588,0,0.00000,0.02444,0.00232
2374528,0,0.00000,0.02444,0.00232
2382480,0,0.00000,0.02933,0.00313
2390428,0,0.00000,0.02444,0.00232
2398372,0,0.00000,0.02444,0.00232
2406312,0,0.00000,0.02444,0.00232
2414256,0,0.00000,0.02444,0.00232
2422200,0,0.00000,0.02444,0.00232
2430140,0,0.00000,0.02444,0.00232
2438080,0,0.00000,0.02444,0.00232
2446024,0,0.00000,0.02444,0.00232
2453968,0,0.00000,0.02444,0.00232
2461908,0,0.00000,0.02444,0.00232
2469848,0,0.00000,0.02444,0.00232
2477792,0,0.00000,0.02444,0.00232
2485736,0,0.00000,0.02444,0.00232
2493676,0,0.00000,0.02444,0.00232
2501616,0,0.00000,0.02444,0.00232
2509560,0,0.00000,0.02444,0.00232
2517504,0,0.00000,0.02444,0.00232
2525444,0,0.00000,0.02444,0.00232
2533388,0,0.00000,0.02444,0.00232
2541328,0,0.00000,0.02444,0.00232
2549280,0,0.00000,0.02444,0.00232
2557220,0,0.00000,0.02444,0.00232
2565164,0,0.00000,0.02444,0.00232
2573096,0,0.00000,0.02444,0.00232
2581040,0,0.00000,0.02444,0.00232
2588980,0,0.00000,0.02444,0.00232
2596924,0,0.00000,0.02444,0.00232
2604872,0,0.00000,0.02933,0.00313
2612816,0,0.00000,0.02444,0.00232
2620756,0,0.00000,0.02444,0.00232
2628700,0,0.00000,0.02444,0.00232
2636640,0,0.00000,0.02444,0.00232
2644584,0,0.00000,0.02444,0.00232
2652524,0,0.00000,0.02444,0.00232
2660468,0,0.00000,0.02444,0.00232
2668408,0,0.00000,0.02444,0.00232
2676352,0,0.00000,0.02444,0.00232
2684292,0,0.00000,0.02444,0.00232
2692236,0,0.00000,0.02444,0.00232
2700176,0,0.00000,0.02444,0.00232
2708120,0,0.00000,0.02444,0.00232
2716060,0,0.00000,0.02444,0.00232
2724004,0,0.00000,0.02444,0.00232
2731936,0,0.00000,0.02444,0.00232
2739880,0,0.00000,0.02444,0.00232
2747820,0,0.00000,0.02444,0.00232
2755764,0,0.00000,0.02444,0.00232
2763712,0,0.00000,0.02933,0.00313
2771656,0,0.00000,0.02444,0.00232
2779600,0,0.00000,0.02444,0.00232
2787540,0,0.00000,0.02444,0.00232
2795480,0,0.00000,0.02444,0.00232
2803424,0,0.00000,0.02444,0.00232
2811368,0,0.00000,0.02444,0.00232
2819308,0,0.00000,0.02444,0.00232
2827248,0,0.00000,0.02444,0.00232
