Timestamp,LED,Vi,Vo,LUX
10581360,250,3.75000,4.21310,217.21365
10589668,250,3.75000,4.20821,214.61497
10597972,250,3.75000,4.21310,217.21365
10606284,250,3.75000,4.21310,217.21365
10614604,250,3.75000,4.21310,217.21365
10622924,250,3.75000,4.20821,214.61497
10631244,250,3.75000,4.21799,219.85723
10639560,250,3.75000,4.20821,214.61497
10647864,250,3.75000,4.21310,217.21365
10656180,250,3.75000,4.21799,219.85723
10664492,250,3.75000,4.21310,217.21365
10672800,250,3.75000,4.19844,209.54833
10681108,250,3.75000,4.21310,217.21365
10689428,250,3.75000,4.21310,217.21365
10697752,250,3.75000,4.20821,214.61497
10706064,250,3.75000,4.21310,217.21365
10714384,250,3.75000,4.20821,214.61497
10722688,250,3.75000,4.20821,214.61497
10731000,250,3.75000,4.21799,219.85723
10739308,250,3.75000,4.20821,214.61497
10747612,250,3.75000,4.20821,214.61497
10755924,250,3.75000,4.21310,217.21365
10764244,250,3.75000,4.21310,217.21365
10772568,250,3.75000,4.20821,214.61497
10780880,250,3.75000,4.20821,214.61497
10789196,250,3.75000,4.21799,219.85723
10797504,250,3.75000,4.20821,214.61497
10805820,250,3.75000,4.21310,217.21365
10814132,250,3.75000,4.20821,214.61497
10822436,250,3.75000,4.21310,217.21365
10830756,250,3.75000,4.21310,217.21365
10839080,250,3.75000,4.20821,214.61497
10847392,250,3.75000,4.21310,217.21365
10855712,250,3.75000,4.21310,217.21365
10864028,250,3.75000,4.21799,219.85723
10872340,250,3.75000,4.21310,217.21365
10880652,250,3.75000,4.21310,217.21365
10888956,250,3.75000,4.20821,214.61497
10897268,250,3.75000,4.20821,214.61497
10905580,250,3.75000,4.21310,217.21365
10913904,250,3.75000,4.21310,217.21365
10922224,250,3.75000,4.21310,217.21365
10930536,250,3.75000,4.21310,217.21365
10938852,250,3.75000,4.20821,214.61497
10947156,250,3.75000,4.20821,214.61497
10955460,250,3.75000,4.21310,217.21365
10963780,250,3.75000,4.21310,217.21365
10972100,250,3.75000,4.21310,217.21365
10980424,250,3.75000,4.21310,217.21365
10988744,250,3.75000,4.20821,214.61497
10997052,250,3.75000,4.21799,219.85723
11005360,250,3.75000,4.20821,214.61497
11013668,250,3.75000,4.20821,214.61497
11021972,250,3.75000,4.21310,217.21365
11030284,250,3.75000,4.21310,217.21365
11038604,250,3.75000,4.21310,217.21365
11046928,250,3.75000,4.21310,217.21365
11055248,250,3.75000,4.21310,217.21365
11063568,250,3.75000,4.21310,217.21365
11071880,250,3.75000,4.20821,214.61497
11080188,250,3.75000,4.20821,214.61497
11088492,250,3.75000,4.21310,217.21365
11096804,250,3.75000,4.21310,217.21365
11105124,250,3.75000,4.21310,217.21365
11113440,250,3.75000,4.19844,209.54833
11121768,250,3.75000,4.21310,217.21365
11130088,250,3.75000,4.21310,217.21365
11138400,250,3.75000,4.20332,212.06034
11146696,250,3.75000,4.21310,217.21365
11155012,250,3.75000,4.21310,217.21365
11163324,250,3.75000,4.21310,217.21365
11171636,250,3.75000,4.21310,217.21365
11179956,250,3.75000,4.20821,214.61497
11188280,250,3.75000,4.21310,217.21365
11196600,250,3.75000,4.20821,214.61497
11204904,250,3.75000,4.21310,217.21365
11213216,250,3.75000,4.20821,214.61497
11221524,250,3.75000,4.20821,214.61497
11229828,250,3.75000,4.21310,217.21365
11238140,250,3.75000,4.21310,217.21365
11246460,250,3.75000,4.20821,214.61497
11254772,250,3.75000,4.21310,217.21365
11263096,250,3.75000,4.21310,217.21365
11271416,250,3.75000,4.21310,217.21365
11279728,250,3.75000,4.21310,217.21365
11288048,250,3.75000,4.21799,219.85723
11296356,250,3.75000,4.20821,214.61497
11304660,250,3.75000,4.21310,217.21365
11312980,250,3.75000,4.21310,217.21365
11321300,250,3.75000,4.20821,214.61497
11329616,250,3.75000,4.20821,214.61497
11337928,250,3.75000,4.21310,217.21365
11346240,250,3.75000,4.21310,217.21365
11354552,250,3.75000,4.21310,217.21365
11362876,250,3.75000,4.21310,217.21365
11371188,250,3.75000,4.21310,217.21365
11379500,250,3.75000,4.21310,217.21365
11387820,250,3.75000,4.21310,217.21365
11396144,250,3.75000,4.21310,217.21365
11404464,250,3.75000,4.20821,214.61497
11412768,250,3.75000,4.21310,217.21365
11421080,250,3.75000,4.20821,214.61497
11429388,250,3.75000,4.21310,217.21365
11437700,250,3.75000,4.20821,214.61497
11446004,250,3.75000,4.20821,214.61497
11454316,250,3.75000,4.21310,217.21365
11462636,250,3.75000,4.20821,214.61497
11470960,250,3.75000,4.20821,214.61497
11479272,250,3.75000,4.21310,217.21365
11487584,250,3.75000,4.21310,217.21365
11495900,250,3.75000,4.21310,217.21365
11504212,250,3.75000,4.20821,214.61497
11512516,250,3.75000,4.20821,214.61497
11520828,250,3.75000,4.20821,214.61497
11529140,250,3.75000,4.21310,217.21365
11537464,250,3.75000,4.21310,217.21365
11545784,250,3.75000,4.21310,217.21365
11554096,250,3.75000,4.20821,214.61497
11562400,250,3.75000,4.20821,214.61497
11570708,250,3.75000,4.21310,217.21365
11579020,250,3.75000,4.21310,217.21365
11587332,250,3.75000,4.21310,217.21365
11595648,250,3.75000,4.20332,212.06034
11603956,250,3.75000,4.20821,214.61497
11612272,250,3.75000,4.21310,217.21365
11620592,250,3.75000,4.21310,217.21365
11628904,250,3.75000,4.21310,217.21365
11637220,250,3.75000,4.21310,217.21365
11645532,250,3.75000,4.20821,214.61497
11653836,250,3.75000,4.21310,217.21365
11662156,250,3.75000,4.20821,214.61497
11670468,250,3.75000,4.21310,217.21365
11678792,250,3.75000,4.21310,217.21365
11687112,250,3.75000,4.20821,214.61497
11695416,250,3.75000,4.20821,214.61497
11703720,250,3.75000,4.20821,214.61497
11712028,250,3.75000,4.21310,217.21365
11720340,250,3.75000,4.20821,214.61497
11728644,250,3.75000,4.20821,214.61497
11736956,250,3.75000,4.20821,214.61497
11745276,250,3.75000,4.20821,214.61497
11753600,250,3.75000,4.20821,214.61497
11761912,250,3.75000,4.21310,217.21365
11770228,250,3.75000,4.21799,219.85723
11778540,250,3.75000,4.20821,214.61497
11786844,250,3.75000,4.21310,217.21365
11795156,250,3.75000,4.21310,217.21365
11803476,250,3.75000,4.20821,214.61497
11811788,250,3.75000,4.21310,217.21365
11820112,250,3.75000,4.20821,214.61497
11828424,250,3.75000,4.21310,217.21365
11836736,250,3.75000,4.20821,214.61497
11845040,250,3.75000,4.21310,217.21365
11853356,250,3.75000,4.21310,217.21365
11861668,250,3.75000,4.20821,214.61497
11869972,250,3.75000,4.21310,217.21365
11878300,250,3.75000,4.21310,217.21365
11886624,250,3.75000,4.20332,212.06034
11894928,250,3.75000,4.21310,217.21365
11903248,250,3.75000,4.21310,217.21365
11911560,250,3.75000,4.20821,214.61497
11919872,250,3.75000,4.21799,219.85723
11928180,250,3.75000,4.21310,217.21365
11936492,250,3.75000,4.21310,217.21365
11944812,250,3.75000,4.21310,217.21365
11953132,250,3.75000,4.21310,217.21365
11961456,250,3.75000,4.20821,214.61497
11969768,250,3.75000,4.21310,217.21365
11978080,250,3.75000,4.20821,214.61497
11986388,250,3.75000,4.21310,217.21365
11994700,250,3.75000,4.21310,217.21365
12003012,250,3.75000,4.20821,214.61497
12011324,250,3.75000,4.20821,214.61497
12019636,250,3.75000,4.20821,214.61497
12027952,250,3.75000,4.21310,217.21365
12036272,250,3.75000,4.20821,214.61497
12044576,250,3.75000,4.20821,214.61497
12052880,250,3.75000,4.21310,217.21365
12061188,250,3.75000,4.21310,217.21365
12069500,250,3.75000,4.20821,214.61497
12077804,250,3.75000,4.21310,217.21365
12086124,250,3.75000,4.20821,214.61497
12094436,250,3.75000,4.20821,214.61497
12102752,250,3.75000,4.21310,217.21365
12111072,250,3.75000,4.21310,217.21365
12119384,250,3.75000,4.21310,217.21365
12127692,250,3.75000,4.20821,214.61497
12136004,250,3.75000,4.21310,217.21365
12144316,250,3.75000,4.20821,214.61497
12152620,250,3.75000,4.20821,214.61497
12160940,250,3.75000,4.21310,217.21365
12169264,250,3.75000,4.20821,214.61497
12177576,250,3.75000,4.20821,214.61497
12185880,250,3.75000,4.21310,217.21365
12194192,250,3.75000,4.21310,217.21365
12202508,250,3.75000,4.20821,214.61497
12210812,250,3.75000,4.21310,217.21365
12219120,250,3.75000,4.20332,212.06034
12227428,250,3.75000,4.21310,217.21365
12235748,250,3.75000,4.21310,217.21365
12244072,250,3.75000,4.20332,212.06034
12252376,250,3.75000,4.21310,217.21365
12260688,250,3.75000,4.21310,217.21365
12269000,250,3.75000,4.20821,214.61497
12277316,250,3.75000,4.21310,217.21365
12285628,250,3.75000,4.21310,217.21365
12293940,250,3.75000,4.21310,217.21365
12302260,250,3.75000,4.21310,217.21365
12310584,250,3.75000,4.20821,214.61497
12318896,250,3.75000,4.20821,214.61497
12327200,250,3.75000,4.21310,217.21365
12335512,250,3.75000,4.20821,214.61497
12343820,250,3.75000,4.21310,217.21365
12352136,250,3.75000,4.21799,219.85723
12360444,250,3.75000,4.21310,217.21365
12368764,250,3.75000,4.21310,217.21365
12377084,250,3.75000,4.21310,217.21365
12385408,250,3.75000,4.21310,217.21365
12393728,250,3.75000,4.20821,214.61497
12402032,250,3.75000,4.20821,214.61497
12410340,250,3.75000,4.20821,214.61497
12418644,250,3.75000,4.21310,217.21365
12426956,250,3.75000,4.20821,214.61497
12435268,250,3.75000,4.21310,217.21365
12443588,250,3.75000,4.21310,217.21365
12451912,250,3.75000,4.20821,214.61497
12460224,250,3.75000,4.20332,212.06034
12468520,250,3.75000,4.21310,217.21365
12476832,250,3.75000,4.20821,214.61497
12485140,250,3.75000,4.20821,214.61497
12493444,250,3.75000,4.20821,214.61497
12501748,250,3.75000,4.20821,214.61497
12510060,250,3.75000,4.20821,214.61497
12518380,250,3.75000,4.21310,217.21365
12526720,150,2.25000,4.21310,217.21365
12535036,150,2.25000,4.05181,150.17245
12543352,150,2.25000,3.99804,134.24172
12551660,150,2.25000,3.97849,129.02255
12559964,150,2.25000,3.97849,129.02255
12568260,150,2.25000,3.96383,125.28791
12576572,150,2.25000,3.96872,126.51632
12584884,150,2.25000,3.96872,126.51632
12593200,150,2.25000,3.96383,125.28791
12601516,150,2.25000,3.96872,126.51632
12609816,150,2.25000,3.97361,127.76107
12618112,150,2.25000,3.97361,127.76107
12626412,150,2.25000,3.97361,127.76107
12634716,150,2.25000,3.97849,129.02255
12643020,150,2.25000,3.98338,130.30113
12651332,150,2.25000,3.96872,126.51632
12659644,150,2.25000,3.96872,126.51632
12667960,150,2.25000,3.97361,127.76107
12676272,150,2.25000,3.96383,125.28791
12684576,150,2.25000,3.95894,124.07575
12692876,150,2.25000,3.96872,126.51632
12701180,150,2.25000,3.96383,125.28791
12709484,150,2.25000,3.96383,125.28791
12717788,150,2.25000,3.96383,125.28791
12726100,150,2.25000,3.96872,126.51632
12734412,150,2.25000,3.96872,126.51632
12742736,150,2.25000,3.97849,129.02255
12751048,150,2.25000,3.97849,129.02255
12759352,150,2.25000,3.96383,125.28791
12767656,150,2.25000,3.96383,125.28791
12775964,150,2.25000,3.96383,125.28791
12784268,150,2.25000,3.96383,125.28791
12792572,150,2.25000,3.95894,124.07575
12800876,150,2.25000,3.95406,122.87940
12809172,150,2.25000,3.96872,126.51632
12817492,150,2.25000,3.96872,126.51632
12825800,150,2.25000,3.96383,125.28791
12834096,150,2.25000,3.96383,125.28791
12842404,150,2.25000,3.96872,126.51632
12850708,150,2.25000,3.96872,126.51632
12859012,150,2.25000,3.97361,127.76107
12867316,150,2.25000,3.98338,130.30113
12875628,150,2.25000,3.96872,126.51632
12883940,150,2.25000,3.96872,126.51632
12892256,150,2.25000,3.96383,125.28791
12900568,150,2.25000,3.96383,125.28791
12908872,150,2.25000,3.95894,124.07575
12917168,150,2.25000,3.95894,124.07575
12925460,150,2.25000,3.96383,125.28791
12933764,150,2.25000,3.96383,125.28791
12942068,150,2.25000,3.96383,125.28791
12950380,150,2.25000,3.96872,126.51632
12958692,150,2.25000,3.96872,126.51632
12967008,150,2.25000,3.96383,125.28791
