Timestamp,LUX,LDR,Vo,Vi,LED
1344376,64.5,733,3.6,2.5,128
1346928,64.0,732,3.6,2.5,128
1349476,64.9,734,3.6,2.5,128
1352032,64.9,734,3.6,2.5,128
1354576,64.5,733,3.6,2.5,128
1357128,64.0,732,3.6,2.5,128
1359676,64.9,734,3.6,2.5,128
1362236,65.4,735,3.6,2.5,128
1364784,64.5,733,3.6,2.5,128
1367328,64.0,732,3.6,2.5,128
1369876,64.9,734,3.6,2.5,128
1372436,65.4,735,3.6,2.5,128
1374976,64.5,733,3.6,2.5,128
1377528,64.0,732,3.6,2.5,128
1380076,64.9,734,3.6,2.5,128
1382632,64.9,734,3.6,2.5,128
1385176,64.5,733,3.6,2.5,128
1387728,64.0,732,3.6,2.5,128
1390276,64.9,734,3.6,2.5,128
1392836,65.4,735,3.6,2.5,128
1395380,64.5,733,3.6,2.5,128
1397928,64.0,732,3.6,2.5,128
1400480,64.9,734,3.6,2.5,128
1403036,65.4,735,3.6,2.5,128
1405584,64.9,734,3.6,2.5,128
1408128,64.0,732,3.6,2.5,128
1410680,64.9,734,3.6,2.5,128
1413236,65.4,735,3.6,2.5,128
1415780,64.5,733,3.6,2.5,128
1418328,64.0,732,3.6,2.5,128
